sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
He had a legal type of appeal.,appeal,appeal, legal,0.002911807969212532,type of, of,0.23093953728675842,0.1292543262243271,2.0606119632720947,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.35779711604118347,type of, of,0.009186972863972187,0.27915430068969727,2.0674681663513184,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.00017908564768731594,type of, of,0.7618481516838074,0.6845444440841675,2.0378074645996094,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.08636075258255005,type of, of,0.2754589915275574,0.29934296011924744,2.0749566555023193,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.0341779924929142,type of, of,0.042640917003154755,0.15965262055397034,2.0703370571136475,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.030784137547016144,type of, of,0.09996382147073746,0.24253492057323456,2.0744056701660156,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.2763850688934326,type of, of,0.02137627825140953,0.2767934203147888,2.060126304626465,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.0004685336316470057,type of, of,0.006894512102007866,0.27303120493888855,2.025437355041504,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,3.0076387702138163e-05,type of, of,0.0005070531624369323,0.2830350399017334,2.020914077758789,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.03871240094304085,type of, of,0.00504818232730031,0.19799944758415222,2.0638999938964844,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.022659089416265488,type of, of,0.05276833102107048,0.2249830961227417,2.0742549896240234,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.06414090096950531,type of, of,0.07057195156812668,0.23943665623664856,2.0708868503570557,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.1399163007736206,type of, of,0.09212111681699753,0.22526021301746368,2.077707052230835,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.08921334892511368,type of, of,0.006204781122505665,0.16036245226860046,2.065680503845215,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.10451100766658783,type of, of,0.07500945031642914,0.19893671572208405,2.0702593326568604,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.09829692542552948,type of, of,0.11951075494289398,0.22303999960422516,2.073392629623413,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
He had a legal type of appeal.,appeal,appeal, legal,0.23648576438426971,type of, of,0.04989337921142578,0.2696596682071686,2.0731911659240723,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.03492411971092224,type of, of,0.2096475511789322,0.17449484765529633,2.073777675628662,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.026212546974420547,type of, of,0.012174583971500397,0.225715771317482,2.072556495666504,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.02967742457985878,type of, of,0.5202926993370056,0.20059935748577118,2.0634729862213135,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.028346043080091476,type of, of,0.03450306877493858,0.20695887506008148,2.063197612762451,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.032306279987096786,type of, of,0.10550352185964584,0.3571077883243561,2.049633026123047,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.12312143296003342,type of, of,0.45432624220848083,0.3592408001422882,2.069459915161133,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.07589387148618698,type of, of,0.3239215612411499,0.21321643888950348,2.0724194049835205,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.09844966977834702,type of, of,0.20497548580169678,0.13955795764923096,2.0651233196258545,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.5604808330535889,type of, of,0.006147458683699369,0.25463801622390747,2.0597634315490723,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,9.910893277265131e-05,type of, of,0.7595388889312744,0.7025131583213806,2.038092613220215,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.25239965319633484,type of, of,0.2273123562335968,0.29981857538223267,2.074899673461914,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.07256070524454117,type of, of,0.04457172378897667,0.19233085215091705,2.071713924407959,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.015906179323792458,type of, of,0.1019049882888794,0.2230805605649948,2.0719356536865234,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.08747121691703796,type of, of,0.022792045027017593,0.2877013683319092,2.0603413581848145,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.00018962050671689212,type of, of,0.006848508026450872,0.27650678157806396,2.028075695037842,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,2.6073992557940073e-05,type of, of,0.0007257584948092699,0.2802388072013855,2.0220866203308105,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.03735905885696411,type of, of,0.006457348819822073,0.20775248110294342,2.065156936645508,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.035945672541856766,type of, of,0.02762438915669918,0.23296858370304108,2.072237491607666,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.21975743770599365,type of, of,0.09686093032360077,0.2619304060935974,2.0748696327209473,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.20807965099811554,type of, of,0.11594745516777039,0.22942866384983063,2.0777344703674316,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.03761712461709976,type of, of,0.007238311693072319,0.1707373410463333,2.0614421367645264,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.052464284002780914,type of, of,0.032075442373752594,0.2044890969991684,2.061629295349121,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.21402378380298615,type of, of,0.15714900195598602,0.24735510349273682,2.07550048828125,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
He had a pending type of appeal.,appeal,appeal, pending,0.20628850162029266,type of, of,0.030473148450255394,0.2618115544319153,2.073172092437744,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.012572605162858963,kind of, of,0.26686444878578186,0.23896898329257965,2.067707061767578,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.004691470880061388,kind of, of,0.01671973057091236,0.20062437653541565,2.0675196647644043,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.07384726405143738,kind of, of,0.26817449927330017,0.2169293910264969,2.0695688724517822,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.13688509166240692,kind of, of,0.09022529423236847,0.18866460025310516,2.073863983154297,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.07541695237159729,kind of, of,0.14950600266456604,0.3748467266559601,2.0588765144348145,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.06811735779047012,kind of, of,0.4719351828098297,0.3510197103023529,2.0654802322387695,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.020576678216457367,kind of, of,0.10727784782648087,0.24786706268787384,2.0706772804260254,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.0009706909768283367,kind of, of,0.2507385015487671,0.10766169428825378,2.074075222015381,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.3385823369026184,kind of, of,0.009624058380723,0.2935723066329956,2.0709612369537354,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.00026327650994062424,kind of, of,0.7075621485710144,0.6640456914901733,2.0445024967193604,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.1624285876750946,kind of, of,0.08134680986404419,0.24632710218429565,2.073068857192993,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.026151156052947044,kind of, of,0.03249971941113472,0.15279528498649597,2.0650293827056885,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.011904744431376457,kind of, of,0.046441998332738876,0.19852496683597565,2.0681185722351074,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.18077659606933594,kind of, of,0.005947837606072426,0.21006599068641663,2.072876214981079,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,6.7880155256716534e-06,kind of, of,0.002006850205361843,0.14745120704174042,2.056913375854492,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,3.913497437224578e-07,kind of, of,0.00029422470834106207,0.14911244809627533,2.055691957473755,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.03337884321808815,kind of, of,0.07258692383766174,0.2058161050081253,2.063831329345703,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.06059655547142029,kind of, of,0.019622640684247017,0.19128598272800446,2.065674066543579,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.1860480010509491,kind of, of,0.26462987065315247,0.31658995151519775,2.075920820236206,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.41828230023384094,kind of, of,0.04853624477982521,0.2172755002975464,2.069955825805664,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.04406699165701866,kind of, of,0.0020413536112755537,0.15237277746200562,2.0664103031158447,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.04874702915549278,kind of, of,0.03352007269859314,0.16703049838542938,2.0642852783203125,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.3420359790325165,kind of, of,0.05554112419486046,0.25852760672569275,2.0696911811828613,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a tense kind of atmosphere.,atmosphere,atmosphere, tense,0.23913756012916565,kind of, of,0.03606638312339783,0.2673853933811188,2.0720157623291016,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.012365222908556461,kind of, of,0.2669204771518707,0.23702438175678253,2.0676987171173096,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.016815785318613052,kind of, of,0.016516059637069702,0.1989208310842514,2.0679988861083984,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.10115368664264679,kind of, of,0.2602677047252655,0.19839386641979218,2.0703530311584473,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.2847466766834259,kind of, of,0.07476865500211716,0.1940029114484787,2.073828935623169,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.17905956506729126,kind of, of,0.12834784388542175,0.3817079961299896,2.0628294944763184,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.0702093243598938,kind of, of,0.4728221893310547,0.3237876892089844,2.065424680709839,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.011817024089396,kind of, of,0.10798976570367813,0.313422828912735,2.0703206062316895,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.0006327238515950739,kind of, of,0.24662958085536957,0.04933447763323784,2.0740292072296143,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.3733690679073334,kind of, of,0.01114597450941801,0.27496594190597534,2.0710039138793945,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.0001982334506465122,kind of, of,0.7137705087661743,0.6637700200080872,2.0438084602355957,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.217062309384346,kind of, of,0.08127278834581375,0.24966087937355042,2.073986053466797,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.029958028346300125,kind of, of,0.03158119320869446,0.1535714715719223,2.0649542808532715,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a hostile kind of atmosphere.,atmosphere,atmosphere, hostile,0.02237790636718273,kind of, of,0.03291074559092522,0.17060287296772003,2.0662107467651367,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
