sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.14833179116249084,1.775794506072998,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.001904662000015378,1.724418044090271,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.16943536698818207,1.7745256423950195,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.08227992057800293,1.7753889560699463,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,5.231188879406545e-06,1.7324870824813843,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.15253226459026337,1.7487881183624268,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.1251785159111023,1.7458895444869995,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.3613605201244354,1.7831671237945557,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.24881523847579956,1.7702116966247559,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.012123044580221176,1.7037241458892822,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.015297104604542255,1.760392427444458,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,1.4912502592778765e-05,1.6914124488830566,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,2.6205738322460093e-05,1.691429853439331,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.007729258853942156,1.6957099437713623,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,4.092910330655286e-06,1.6914055347442627,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.24583451449871063,1.7823829650878906,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.9872444272041321,1.6948597431182861,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,5.364020578719225e-26,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,1.097316087121767e-19,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,0.9833108186721802,1.6959075927734375,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He encountered a barrier. ,There was a religious barrier.,barrier,active,V,N,barrier, encountered,2.7413035101110305e-22,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.1051352396607399,1.7824240922927856,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.02089434303343296,1.7168235778808594,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.5284550189971924,1.7715836763381958,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.030148619785904884,1.7578611373901367,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.00011269269452895969,1.7000200748443604,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.07880821079015732,1.7668049335479736,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.049439191818237305,1.7643147706985474,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,1.3137619134795386e-05,1.7050073146820068,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.28796035051345825,1.7704284191131592,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.09957659989595413,1.7483556270599365,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.3695397973060608,1.7832331657409668,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.43963223695755005,1.7781927585601807,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.4696401059627533,1.7684996128082275,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.5111345648765564,1.7724016904830933,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.4323887526988983,1.7603175640106201,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.46450677514076233,1.7612636089324951,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.28374183177948,1.777384638786316,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.5234203934669495,1.761434555053711,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.2342100888490677,1.775293231010437,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.7833579182624817,1.7386877536773682,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.027585279196500778,1.698768138885498,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.9919379353523254,1.6935956478118896,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,0.01439178641885519,1.6953035593032837,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He photographed a bat. ,He saw a furry bat.,bat,active,V,N,bat, photographed,1.0979717518343072e-15,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.13822545111179352,1.783449411392212,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.0048914384096860886,1.713370442390442,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.7868337631225586,1.7395892143249512,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.006298902444541454,1.7552649974822998,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,5.319931369740516e-05,1.7009518146514893,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.0533851720392704,1.764450192451477,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.011462436057627201,1.7619463205337524,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,1.8193406503996812e-05,1.7119983434677124,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.05761898681521416,1.7396206855773926,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.09109073132276535,1.7433652877807617,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.25512510538101196,1.7851423025131226,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.2571313977241516,1.7737665176391602,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.028023967519402504,1.7360916137695312,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.07685043662786484,1.768068552017212,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.00016769451030995697,1.6914730072021484,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.00023397637414745986,1.6915212869644165,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.012258178554475307,1.7246575355529785,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,1.5088503459992353e-05,1.691408395767212,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.24855661392211914,1.7771570682525635,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.858373761177063,1.7251020669937134,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,1.1772490054052096e-19,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,3.2967043761795523e-16,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,0.8413010239601135,1.7284505367279053,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He studied a bat. ,He saw a fruit bat.,bat,active,V,N,bat, studied,3.431144511915911e-23,1.6914043426513672,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.1430269032716751,1.7835783958435059,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.014282298274338245,1.7154099941253662,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.6659093499183655,1.758033275604248,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.19833210110664368,1.7715070247650146,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.00017559471598360687,1.7015438079833984,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.07493595778942108,1.7674105167388916,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.0390627421438694,1.7705731391906738,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,2.9264597287692595e-06,1.7125581502914429,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.050501804798841476,1.7464734315872192,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.11556471139192581,1.7513468265533447,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.26649171113967896,1.7848035097122192,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.21539467573165894,1.7687727212905884,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.01815800741314888,1.7190104722976685,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.006971661001443863,1.7397211790084839,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,3.59279329131823e-05,1.6914341449737549,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,2.91367632598849e-05,1.6914455890655518,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.005903705023229122,1.7125364542007446,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,3.459047803744397e-08,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.2792288362979889,1.7705453634262085,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.40908709168434143,1.7592546939849854,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,1.7383248981094253e-38,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,1.558670030720031e-23,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He gripped a bat. ,He saw a wooden bat.,bat,active,V,N,bat, gripped,0.9998123049736023,1.6914557218551636,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
