sentence,Head,Layer,Attention,n_params,mpath,revision,step
There was a police barrier.,1,0,0.3850778639316559,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,2,0,0.16915379464626312,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,3,0,0.2779756486415863,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,0,1,0.2717714011669159,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,1,1,0.32606053352355957,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,2,1,0.3471057415008545,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,3,1,0.029947549104690552,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,0,2,0.3683995306491852,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,1,2,0.6865502595901489,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,2,2,0.33050236105918884,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,3,2,0.2243601381778717,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,0,3,0.2005029171705246,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,1,3,0.305791974067688,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,2,3,0.15956537425518036,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,3,3,0.1670575588941574,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,0,4,0.25818970799446106,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,1,4,0.2144804745912552,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,2,4,0.33141839504241943,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,3,4,0.2751341760158539,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,0,5,0.21889500319957733,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,1,5,0.20680151879787445,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,2,5,0.2824195325374603,14067712,EleutherAI/pythia-14m,step31000,31000
There was a police barrier.,3,5,0.23375089466571808,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,0,0,0.2327686995267868,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,1,0,0.3504506051540375,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,2,0,0.1967666894197464,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,3,0,0.2682124674320221,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,0,1,0.29617419838905334,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,1,1,0.3254058063030243,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,2,1,0.39222532510757446,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,3,1,0.023566151037812233,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,0,2,0.33462920784950256,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,1,2,0.6912564635276794,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,2,2,0.3361879289150238,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,3,2,0.22555577754974365,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,0,3,0.206734761595726,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,1,3,0.2936100363731384,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,2,3,0.15986484289169312,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,3,3,0.16716162860393524,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,0,4,0.2640778720378876,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,1,4,0.21547086536884308,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,2,4,0.3451981544494629,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,3,4,0.2904711663722992,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,0,5,0.26783114671707153,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,1,5,0.21105611324310303,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,2,5,0.2865862250328064,14067712,EleutherAI/pythia-14m,step31000,31000
There was a concrete barrier.,3,5,0.26866331696510315,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,0,0,0.2155778855085373,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,1,0,0.3267396092414856,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,2,0,0.1709844172000885,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,3,0,0.2454567402601242,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,0,1,0.2724067270755768,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,1,1,0.36122891306877136,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,2,1,0.3861043155193329,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,3,1,0.04499494656920433,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,0,2,0.3133722245693207,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,1,2,0.6905669569969177,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,2,2,0.3280734419822693,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,3,2,0.2227124273777008,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,0,3,0.2018323689699173,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,1,3,0.30205854773521423,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,2,3,0.15973174571990967,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,3,3,0.16707773506641388,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,0,4,0.27151399850845337,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,1,4,0.22102785110473633,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,2,4,0.3406761586666107,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,3,4,0.3004733622074127,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,0,5,0.22161714732646942,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,1,5,0.21311180293560028,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,2,5,0.3274845480918884,14067712,EleutherAI/pythia-14m,step31000,31000
There was a language barrier.,3,5,0.32194840908050537,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,0,0,0.22811436653137207,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,1,0,0.2630319595336914,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,2,0,0.1814642995595932,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,3,0,0.28911393880844116,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,0,1,0.18351148068904877,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,1,1,0.38558465242385864,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,2,1,0.2681558132171631,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,3,1,0.07388737052679062,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,0,2,0.30551424622535706,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,1,2,0.7451903820037842,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,2,2,0.29911938309669495,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,3,2,0.20719461143016815,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,0,3,0.22052806615829468,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,1,3,0.28287065029144287,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,2,3,0.16750839352607727,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,3,3,0.16687756776809692,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,0,4,0.235674187541008,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,1,4,0.18257099390029907,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,2,4,0.22859224677085876,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,3,4,0.24385586380958557,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,0,5,0.29021120071411133,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,1,5,0.2223576307296753,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,2,5,0.23839758336544037,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a furry bat.,3,5,0.3386463522911072,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,0,0,0.207052543759346,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,1,0,0.3540221154689789,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,2,0,0.1686401218175888,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,3,0,0.31824198365211487,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,0,1,0.22384439408779144,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,1,1,0.40983152389526367,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,2,1,0.2510492503643036,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,3,1,0.1188087984919548,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,0,2,0.28424713015556335,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,1,2,0.7269248962402344,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,2,2,0.35481366515159607,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,3,2,0.23111215233802795,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,0,3,0.24002967774868011,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,1,3,0.3482988774776459,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,2,3,0.20023880898952484,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,3,3,0.20012035965919495,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,0,4,0.26795539259910583,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,1,4,0.2075626105070114,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,2,4,0.31130027770996094,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,3,4,0.2589162588119507,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,0,5,0.20086359977722168,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,1,5,0.2096259891986847,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,2,5,0.28251248598098755,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a fruit bat.,3,5,0.4011712074279785,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,0,0,0.20653381943702698,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,1,0,0.3079197406768799,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,2,0,0.21141698956489563,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,3,0,0.2607000470161438,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,0,1,0.20347534120082855,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,1,1,0.37839049100875854,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,2,1,0.21755678951740265,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,3,1,0.09803979843854904,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,0,2,0.26838263869285583,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,1,2,0.7114378213882446,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,2,2,0.3659741282463074,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,3,2,0.24355994164943695,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,0,3,0.24548883736133575,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,1,3,0.3680252730846405,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,2,3,0.2005036324262619,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,3,3,0.20014889538288116,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,0,4,0.27090775966644287,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,1,4,0.20563654601573944,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,2,4,0.3525843024253845,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,3,4,0.24779048562049866,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,0,5,0.26981794834136963,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,1,5,0.21874935925006866,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,2,5,0.2563028037548065,14067712,EleutherAI/pythia-14m,step31000,31000
He saw a wooden bat.,3,5,0.4015063941478729,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,0,0,0.12920759618282318,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,1,0,0.2938501536846161,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,2,0,0.10426568239927292,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,3,0,0.35811686515808105,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,0,1,0.19459007680416107,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,1,1,0.33821654319763184,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,2,1,0.32675108313560486,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,3,1,0.14575672149658203,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,0,2,0.17075598239898682,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,1,2,0.5869291424751282,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,2,2,0.29886338114738464,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,3,2,0.28499674797058105,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,0,3,0.3338564336299896,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,1,3,0.30212098360061646,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,2,3,0.3673195540904999,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,3,3,0.3664935231208801,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,0,4,0.30133986473083496,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,1,4,0.33690181374549866,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,2,4,0.20697203278541565,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,3,4,0.21025919914245605,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,0,5,0.21775837242603302,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,1,5,0.34072157740592957,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,2,5,0.13735699653625488,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the laser beam.,3,5,0.3394594192504883,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,0,0,0.12731575965881348,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,1,0,0.22275161743164062,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,2,0,0.0859629437327385,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,3,0,0.27974316477775574,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,0,1,0.193804532289505,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,1,1,0.3524399697780609,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,2,1,0.3206571638584137,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,3,1,0.1459415704011917,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,0,2,0.1770627498626709,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,1,2,0.6437157392501831,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,2,2,0.27465373277664185,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,3,2,0.30093881487846375,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,0,3,0.3395560383796692,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,1,3,0.32038527727127075,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,2,3,0.3714418113231659,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,3,3,0.3738636374473572,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,0,4,0.31175747513771057,14067712,EleutherAI/pythia-14m,step31000,31000
He saw the bright beam.,1,4,0.351526141166687,14067712,EleutherAI/pythia-14m,step31000,31000
