sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a hostile atmosphere.,atmosphere,atmosphere, hostile,4.114111652597785e-05,1.7738546133041382,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a hostile atmosphere.,atmosphere,atmosphere, hostile,2.186432766393409e-06,1.7700235843658447,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a hostile atmosphere.,atmosphere,atmosphere, hostile,0.28484010696411133,1.7864552736282349,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a hostile atmosphere.,atmosphere,atmosphere, hostile,0.000558238010853529,1.7257598638534546,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a hostile atmosphere.,atmosphere,atmosphere, hostile,2.9784630317664096e-10,1.7405847311019897,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a hostile atmosphere.,atmosphere,atmosphere, hostile,5.097210631008209e-13,1.7171138525009155,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.4881089925765991,1.7781484127044678,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.4803648293018341,1.771824836730957,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.03070940263569355,1.774796485900879,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.18684591352939606,1.7778141498565674,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.09949696809053421,1.71811842918396,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.9809387922286987,1.6965347528457642,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.3717225193977356,1.7743208408355713,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.3072686791419983,1.7864747047424316,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.2262546718120575,1.7790367603302002,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.1340637058019638,1.7845380306243896,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.05202968791127205,1.7682788372039795,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.4623905122280121,1.7683128118515015,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.14467421174049377,1.771738052368164,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.3894684910774231,1.7844910621643066,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.18168233335018158,1.7884408235549927,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.848783016204834,1.727639079093933,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.009788540191948414,1.7776401042938232,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.3139975368976593,1.7870213985443115,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,1.3545734873332549e-05,1.7707393169403076,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,6.502701808130951e-07,1.7663464546203613,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.1456519216299057,1.7868714332580566,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,0.9790185689926147,1.6970396041870117,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,2.93505962645213e-07,1.7708144187927246,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gaseous atmosphere.,atmosphere,atmosphere, gaseous,1.2929103317474433e-12,1.7281594276428223,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.5597748160362244,1.771843671798706,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.002782106166705489,1.740697979927063,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.11020934581756592,1.7826776504516602,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.40443146228790283,1.7818125486373901,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.017635945230722427,1.6963093280792236,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.6279857158660889,1.760413408279419,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.41839516162872314,1.7662467956542969,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.1935514658689499,1.785730242729187,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.18914005160331726,1.7794933319091797,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.11742068827152252,1.7771885395050049,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,2.8252163701836253e-06,1.7269525527954102,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.3012252748012543,1.7605195045471191,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.0469597689807415,1.765474557876587,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.24465176463127136,1.7860913276672363,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.08012139797210693,1.7862756252288818,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.9014315009117126,1.7161986827850342,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.005069018807262182,1.7755885124206543,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.12066445499658585,1.7876137495040894,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.00030678915209136903,1.770465612411499,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,7.060621283017099e-05,1.7683982849121094,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.14798332750797272,1.7876241207122803,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,0.008354069665074348,1.6955554485321045,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,2.926194175856267e-09,1.7433632612228394,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a gold band.,band,band, gold,9.517411484906272e-16,1.724754810333252,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.3326375186443329,1.7857812643051147,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.0008425376727245748,1.7404080629348755,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.10781120508909225,1.7825955152511597,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.16842053830623627,1.7839000225067139,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.0018480041762813926,1.6920241117477417,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.6940318942070007,1.7525219917297363,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.4584733843803406,1.7666043043136597,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.18446993827819824,1.7856957912445068,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.17865456640720367,1.7782001495361328,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.12344294041395187,1.7798664569854736,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,1.0423050298413727e-06,1.7518424987792969,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.3151920735836029,1.7575557231903076,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.05494435876607895,1.7612215280532837,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.3850502669811249,1.7840490341186523,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.11652617901563644,1.7871286869049072,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.9032226204872131,1.7157851457595825,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.006193653680384159,1.7766997814178467,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.08112028986215591,1.7866489887237549,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.00012931119999848306,1.7718591690063477,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,3.076145003433339e-05,1.7699952125549316,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.16814321279525757,1.787515640258789,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,0.0019413238624110818,1.6920040845870972,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,1.4799698133671768e-09,1.770443320274353,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a rubber band.,band,band, rubber,4.8055567229525475e-15,1.749088168144226,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.593204915523529,1.7683680057525635,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.8046395182609558,1.735965609550476,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.11670171469449997,1.7828937768936157,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.5848947167396545,1.7687400579452515,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.22095590829849243,1.7394354343414307,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.9762905836105347,1.6977648735046387,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.32607731223106384,1.7598240375518799,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.28291234374046326,1.7845592498779297,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.1409904509782791,1.7762320041656494,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.08771272003650665,1.776291847229004,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,4.773174077854492e-05,1.7491074800491333,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.2882973253726959,1.7724930047988892,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.041538361459970474,1.7591187953948975,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.30245640873908997,1.7858738899230957,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.13309867680072784,1.7874466180801392,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.8348932862281799,1.7304003238677979,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.007391544058918953,1.7762326002120972,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.1836174577474594,1.7867075204849243,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.00028135074535384774,1.7713534832000732,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,3.136829400318675e-05,1.7694952487945557,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.1475471705198288,1.7869489192962646,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,0.30403873324394226,1.7505828142166138,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,8.551243269039333e-09,1.760319709777832,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jazz band.,band,band, jazz,1.975171735153422e-14,1.7326576709747314,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.6394104361534119,1.7622188329696655,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.0150171909481287,1.7064613103866577,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.11666672676801682,1.7792984247207642,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.4158816933631897,1.7812926769256592,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.0027983468025922775,1.692229986190796,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.9773696064949036,1.6974819898605347,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.49645888805389404,1.7704761028289795,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.23177935183048248,1.7867590188980103,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.06324557960033417,1.778159737586975,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.10467376559972763,1.7813751697540283,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,7.802130130585283e-05,1.7502415180206299,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.03586438298225403,1.712043046951294,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.07723052054643631,1.7766189575195312,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.12006864696741104,1.7856740951538086,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.1317078024148941,1.7854640483856201,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.8567715287208557,1.7259879112243652,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.004552347119897604,1.770302414894104,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.22561146318912506,1.7886080741882324,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,4.6411929361056536e-05,1.7639141082763672,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,5.7681613725435454e-06,1.76287841796875,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.16768355667591095,1.787367582321167,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
There was a police barrier.,barrier,barrier, police,0.025022555142641068,1.702635407447815,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
