sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a gold band.,It was a rubber band.,band,band,Same Sense,0.017781854065347602,6,2.526315789,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a jazz band.,It was a country band.,band,band,Same Sense,0.0,0,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a jazz band.,It was a country band.,band,band,Same Sense,0.03460299047487647,1,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a jazz band.,It was a country band.,band,band,Same Sense,0.040942064485281926,2,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a jazz band.,It was a country band.,band,band,Same Sense,0.05085970843254539,3,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a jazz band.,It was a country band.,band,band,Same Sense,0.23103025051903547,4,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a jazz band.,It was a country band.,band,band,Same Sense,0.08030308353849291,5,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a jazz band.,It was a country band.,band,band,Same Sense,0.02607678133257707,6,4.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a language barrier.,barrier,barrier,Different Sense,1.3252480224323904e-08,0,1.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.022338740597503293,1,1.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.05837865174889434,2,1.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.0381150727052062,3,1.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.12884903572064021,4,1.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.04359823966476828,5,1.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.024046528505914933,6,1.333333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a religious barrier.,barrier,barrier,Different Sense,1.3252480224323904e-08,0,1.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.01327010590765143,1,1.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.050078471603763886,2,1.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.030613758568482696,3,1.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.12572574901682287,4,1.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.041696692710404215,5,1.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.025429182292292074,6,1.266666667,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a language barrier.,barrier,barrier,Different Sense,1.3252480224323904e-08,0,1.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.0029305526562377615,1,1.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.024035711556270822,2,1.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.015760961782187666,3,1.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.20001118807076168,4,1.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.047167982978748246,5,1.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a language barrier.,barrier,barrier,Different Sense,0.017265508918827943,6,1.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,Different Sense,1.3252480224323904e-08,0,1.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.029686448029119128,1,1.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.041620082250271695,2,1.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.02634335019672529,3,1.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.21263926459913618,4,1.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.054462446148882404,5,1.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a concrete barrier.,There was a religious barrier.,barrier,barrier,Different Sense,0.02364051612974627,6,1.727272727,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a concrete barrier.,barrier,barrier,Same Sense,1.3252480224323904e-08,0,2.923076923,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a concrete barrier.,barrier,barrier,Same Sense,0.029401304602468703,1,2.923076923,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a concrete barrier.,barrier,barrier,Same Sense,0.07226544398222856,2,2.923076923,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a concrete barrier.,barrier,barrier,Same Sense,0.03930739721255727,3,2.923076923,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a concrete barrier.,barrier,barrier,Same Sense,0.19535589728037295,4,2.923076923,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a concrete barrier.,barrier,barrier,Same Sense,0.0582900093065275,5,2.923076923,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a police barrier.,There was a concrete barrier.,barrier,barrier,Same Sense,0.030816559545091216,6,2.923076923,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a language barrier.,There was a religious barrier.,barrier,barrier,Same Sense,1.3252480224323904e-08,0,3.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a language barrier.,There was a religious barrier.,barrier,barrier,Same Sense,0.0199595195041129,1,3.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a language barrier.,There was a religious barrier.,barrier,barrier,Same Sense,0.052783800963012606,2,3.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a language barrier.,There was a religious barrier.,barrier,barrier,Same Sense,0.02475016755152426,3,3.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a language barrier.,There was a religious barrier.,barrier,barrier,Same Sense,0.07544690200122661,4,3.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a language barrier.,There was a religious barrier.,barrier,barrier,Same Sense,0.026708895091214324,5,3.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
There was a language barrier.,There was a religious barrier.,barrier,barrier,Same Sense,0.014978436416847596,6,3.538461538,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a wooden bat.,bat,bat,Different Sense,0.0,0,0.0,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a wooden bat.,bat,bat,Different Sense,0.01783715811966491,1,0.0,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a wooden bat.,bat,bat,Different Sense,0.04102238584760143,2,0.0,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a wooden bat.,bat,bat,Different Sense,0.031830390406392794,3,0.0,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a wooden bat.,bat,bat,Different Sense,0.13532743917961287,4,0.0,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a wooden bat.,bat,bat,Different Sense,0.06478266975747071,5,0.0,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a wooden bat.,bat,bat,Different Sense,0.07582157001360634,6,0.0,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a baseball bat.,bat,bat,Different Sense,0.0,0,0.5,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a baseball bat.,bat,bat,Different Sense,0.013013783942205093,1,0.5,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a baseball bat.,bat,bat,Different Sense,0.05127576355200536,2,0.5,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a baseball bat.,bat,bat,Different Sense,0.03461442768766598,3,0.5,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a baseball bat.,bat,bat,Different Sense,0.13350766864754737,4,0.5,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a baseball bat.,bat,bat,Different Sense,0.049997786424982094,5,0.5,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a baseball bat.,bat,bat,Different Sense,0.038004003028914934,6,0.5,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a wooden bat.,bat,bat,Different Sense,0.0,0,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a wooden bat.,bat,bat,Different Sense,0.012201305940837348,1,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a wooden bat.,bat,bat,Different Sense,0.030687648699328274,2,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a wooden bat.,bat,bat,Different Sense,0.0222566841987889,3,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a wooden bat.,bat,bat,Different Sense,0.13568960631265747,4,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a wooden bat.,bat,bat,Different Sense,0.05881940838279698,5,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a wooden bat.,bat,bat,Different Sense,0.05905304478250717,6,0.2,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a baseball bat.,bat,bat,Different Sense,0.0,0,0.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a baseball bat.,bat,bat,Different Sense,0.014913560916320123,1,0.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a baseball bat.,bat,bat,Different Sense,0.061621231714020896,2,0.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a baseball bat.,bat,bat,Different Sense,0.04359120773818059,3,0.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a baseball bat.,bat,bat,Different Sense,0.1519916125406081,4,0.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a baseball bat.,bat,bat,Different Sense,0.06247644619668169,5,0.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a fruit bat.,He saw a baseball bat.,bat,bat,Different Sense,0.05307585957515182,6,0.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a fruit bat.,bat,bat,Same Sense,0.0,0,3.55,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a fruit bat.,bat,bat,Same Sense,0.004500933899740711,1,3.55,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a fruit bat.,bat,bat,Same Sense,0.028215309212594075,2,3.55,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a fruit bat.,bat,bat,Same Sense,0.02274617339935958,3,3.55,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a fruit bat.,bat,bat,Same Sense,0.15060495149125008,4,3.55,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a fruit bat.,bat,bat,Same Sense,0.05121582811673808,5,3.55,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a furry bat.,He saw a fruit bat.,bat,bat,Same Sense,0.034303809579781186,6,3.55,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a wooden bat.,He saw a baseball bat.,bat,bat,Same Sense,0.0,0,3.545454545,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a wooden bat.,He saw a baseball bat.,bat,bat,Same Sense,0.027381628393997715,1,3.545454545,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a wooden bat.,He saw a baseball bat.,bat,bat,Same Sense,0.07781672501472403,2,3.545454545,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a wooden bat.,He saw a baseball bat.,bat,bat,Same Sense,0.0564632558513094,3,3.545454545,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a wooden bat.,He saw a baseball bat.,bat,bat,Same Sense,0.18623412083016166,4,3.545454545,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a wooden bat.,He saw a baseball bat.,bat,bat,Same Sense,0.08145820496709388,5,3.545454545,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw a wooden bat.,He saw a baseball bat.,bat,bat,Same Sense,0.0786188030732402,6,3.545454545,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the wood beam.,beam,beam,Different Sense,0.0,0,1.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the wood beam.,beam,beam,Different Sense,0.017840133505250044,1,1.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the wood beam.,beam,beam,Different Sense,0.025262820218596937,2,1.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the wood beam.,beam,beam,Different Sense,0.0228662268415748,3,1.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the wood beam.,beam,beam,Different Sense,0.22068363308864425,4,1.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the wood beam.,beam,beam,Different Sense,0.06142895453091124,5,1.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the wood beam.,beam,beam,Different Sense,0.02603731694165312,6,1.142857143,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the balance beam.,beam,beam,Different Sense,0.0,0,0.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the balance beam.,beam,beam,Different Sense,0.021721968118098456,1,0.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the balance beam.,beam,beam,Different Sense,0.039492955330671986,2,0.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the balance beam.,beam,beam,Different Sense,0.03075809373046534,3,0.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the balance beam.,beam,beam,Different Sense,0.31468852129603564,4,0.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the balance beam.,beam,beam,Different Sense,0.0787200758138753,5,0.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the laser beam.,He saw the balance beam.,beam,beam,Different Sense,0.020716018140901626,6,0.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.0,0,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the bright beam.,He saw the wood beam.,beam,beam,Different Sense,0.003919548399315409,1,0.555555556,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
